category,amt,gender,dob,transaction_hour,is_fraud
7,20.84,0,36,23,1
11,780.73,1,25,22,1
2,12.17,1,30,2,1
10,11.68,1,64,21,0
4,318.37,1,26,3,1
4,300.96,1,79,0,1
0,114.67,1,44,13,0
9,735.07,0,39,1,1
12,293.67,0,80,11,0
8,62.64,0,34,9,0
4,306.69,0,90,23,1
11,1020.62,1,20,22,1
8,55.2,0,44,8,0
10,13.37,1,47,23,0
5,51.6,1,67,18,0
8,7.54,1,70,10,0
2,70.51,0,95,6,0
6,54.23,0,33,20,0
4,307.5,0,67,23,1
11,954.08,1,47,22,1
11,980.71,0,86,23,1
10,32.37,0,69,15,0
12,7.79,1,49,18,0
10,13.83,0,68,19,0
5,1.3,0,63,13,0
11,864.29,1,59,22,1
0,2.8,1,27,22,0
1,117.23,1,40,23,1
0,34.39,1,42,19,0
9,3.29,0,96,8,0
2,61.4,0,32,1,0
7,16.98,0,35,19,0
6,74.07,1,49,22,0
11,1046.02,1,23,22,1
2,77.29,0,32,1,0
0,455.12,0,45,2,1
10,3.42,0,32,14,0
0,537.36,1,54,22,1
2,52.76,0,24,2,0
4,66.16,1,41,0,0
4,34.73,1,50,3,0
0,559.27,0,29,11,1
11,100.93,1,44,7,0
4,319.12,1,88,22,1
8,888.97,1,59,23,1
13,512.42,1,40,17,0
11,1039.92,1,32,22,1
4,290.54,1,46,5,1
0,517.93,1,69,23,1
3,6.48,1,25,9,1
13,6.2,1,59,23,1
11,4.45,0,46,12,0
4,310.49,0,31,2,1
4,181.64,0,35,10,0
8,874.52,0,67,12,1
2,46.2,1,55,1,0
9,9.26,1,47,12,0
1,4.15,0,18,17,0
11,985.55,1,27,23,1
7,30.4,0,34,15,0
12,1113.4,1,98,22,1
6,46.24,1,64,18,0
6,30.18,0,52,13,0
12,962.61,0,58,23,1
1,5.8,0,49,16,0
7,19.91,0,33,22,1
8,800.94,0,25,22,1
3,6.42,0,31,0,1
0,42.43,1,77,23,0
12,121.11,1,34,11,0
4,315.09,1,60,1,1
5,21.09,0,88,15,0
10,59.75,0,61,12,0
11,1188.86,1,39,23,1
0,115.2,0,92,20,0
2,9.21,0,30,0,1
8,833.85,0,74,22,1
4,335.7,1,30,1,1
11,1206.74,1,40,22,1
4,306.52,1,77,1,1
11,856.76,0,32,0,1
6,22.35,0,60,14,0
4,266.28,0,60,0,1
11,968.38,1,32,22,1
4,327.68,0,81,2,1
8,55.97,1,66,7,0
4,107.53,0,50,6,0
2,46.22,0,25,4,0
9,49.83,0,93,23,1
11,1143.24,1,19,22,1
10,147.03,1,95,19,0
8,855.69,1,53,22,1
10,14.11,1,66,12,0
8,15.79,0,42,13,0
5,39.7,1,22,23,0
9,717.73,0,27,2,1
4,296.18,0,68,0,1
4,334.89,1,29,0,1
8,761.0,0,38,1,1
7,25.47,0,41,15,0
5,36.2,0,50,23,0
10,77.42,1,34,17,0
2,77.72,0,35,11,0
9,52.67,1,47,13,0
4,287.62,1,27,1,1
12,922.33,0,72,22,1
11,1151.15,1,37,23,1
3,13.49,1,50,0,1
10,19.17,0,41,23,1
7,14.0,0,72,22,0
11,1094.14,1,33,22,1
6,237.78,0,30,23,1
11,7.54,0,79,10,0
11,1005.66,1,58,22,1
8,3.72,1,34,9,0
11,16.08,0,34,22,0
8,665.71,1,64,23,1
8,17.31,1,94,6,0
11,1034.69,0,53,22,1
4,294.87,1,56,7,1
4,54.3,1,42,5,0
11,202.8,0,50,19,0
8,701.88,0,32,4,1
4,275.16,1,35,18,1
11,1057.44,0,48,3,1
4,305.63,1,52,7,1
0,2.01,1,63,5,0
4,332.71,1,74,23,1
4,289.49,1,54,5,1
0,41.81,1,83,15,0
4,211.24,0,37,7,0
1,110.93,1,86,13,0
4,362.88,0,35,0,1
12,6.62,0,56,6,0
13,2.09,0,79,14,0
4,290.71,1,53,18,1
11,956.87,0,59,22,1
2,21.23,1,57,1,1
6,5.36,1,55,13,0
11,994.02,0,65,22,1
4,303.36,0,60,8,1
8,14.15,0,66,3,0
8,717.09,1,66,22,1
4,283.76,1,59,3,1
4,314.68,1,25,1,1
2,9.89,0,58,0,1
7,21.16,1,29,21,1
5,17.89,0,52,22,1
12,132.76,1,32,9,0
6,45.28,1,44,22,0
4,339.86,0,44,2,1
11,895.66,0,50,1,1
7,23.16,1,39,22,1
1,149.42,0,49,23,1
1,103.19,1,22,14,0
3,56.1,0,23,1,0
7,41.7,1,33,20,0
6,72.37,1,36,16,0
8,25.78,1,49,5,0
0,74.15,0,39,20,0
2,54.34,0,39,3,0
12,1318.89,1,25,22,1
2,44.47,1,64,7,0
12,7.92,0,45,17,0
5,100.33,1,25,19,0
11,1039.05,1,60,19,1
11,1189.69,1,30,22,1
5,42.98,1,57,18,0
4,108.25,0,49,1,0
8,910.69,1,58,23,1
8,851.6,0,72,22,1
4,355.11,0,39,0,1
1,63.9,1,38,23,0
6,72.72,0,23,15,0
6,248.66,0,32,23,1
12,7.91,0,35,17,0
1,21.09,0,50,17,0
6,79.91,1,55,13,0
3,46.75,1,34,7,0
8,1.53,0,83,7,0
6,249.87,0,50,22,1
3,39.23,0,35,7,0
12,7.08,0,25,22,0
11,1159.39,0,56,23,1
1,1.96,1,36,16,0
6,53.91,0,82,21,0
11,991.2,0,54,23,1
12,991.0,1,54,23,1
2,53.23,0,42,7,0
4,289.76,1,95,2,1
11,1051.21,1,46,23,1
8,928.76,0,87,22,1
12,787.07,1,95,23,1
4,281.48,1,24,1,1
2,50.39,0,46,7,0
4,301.73,1,58,2,1
11,1016.56,1,30,22,1
5,3.52,1,47,14,0
5,14.35,0,35,23,0
8,19.9,1,32,6,0
12,773.55,0,27,22,1
2,75.11,0,96,5,0
11,958.97,0,38,1,1
2,10.81,0,52,6,1
3,27.19,0,38,9,0
12,1.15,0,58,4,0
11,7.21,0,43,17,0
0,427.02,1,82,18,1
8,680.39,1,47,0,1
7,24.06,0,38,22,1
12,760.07,1,25,22,1
12,107.46,0,39,20,0
0,8.64,1,67,21,0
1,135.53,0,46,19,1
6,251.77,0,49,23,1
2,9.16,1,25,0,1
11,1001.75,0,39,2,1
2,12.01,0,37,0,1
6,66.68,0,80,23,0
8,8.8,1,67,11,0
0,565.3,1,44,23,1
4,295.42,1,69,2,1
8,53.25,0,25,16,0
6,260.45,0,36,22,1
4,282.04,1,40,22,1
0,269.27,1,50,15,0
3,48.7,0,30,1,0
0,28.12,1,42,12,0
1,20.08,0,36,15,0
11,1009.75,0,49,3,1
11,989.31,1,33,23,1
10,33.49,0,43,23,0
4,371.82,0,38,0,1
11,988.52,1,62,23,1
5,77.71,0,23,21,0
2,8.01,1,51,2,1
0,473.53,0,38,1,1
11,1046.78,0,24,22,1
11,515.39,0,91,8,0
4,79.36,0,22,20,0
0,146.71,0,30,17,0
11,886.79,0,71,18,1
0,17.2,1,37,18,0
12,762.93,0,68,23,1
11,948.47,1,42,13,1
6,1.74,0,66,15,0
7,64.13,0,49,23,0
0,121.79,1,51,15,0
8,100.13,1,27,18,0
11,899.48,1,73,22,1
4,397.97,0,39,2,1
8,650.82,1,41,2,1
5,42.8,1,43,22,0
11,1158.25,0,38,3,1
12,9.8,0,66,6,0
4,352.33,0,48,3,1
2,103.42,0,94,2,0
12,8.74,1,87,4,0
0,76.38,0,80,9,0
8,898.03,0,25,23,1
7,92.31,1,49,15,0
11,857.24,1,44,22,1
11,1033.92,0,77,22,1
6,11.85,0,50,17,0
9,49.24,0,61,22,1
8,748.18,0,23,22,1
1,76.98,1,47,21,0
2,7.84,1,90,0,1
1,123.68,0,29,7,1
2,9.86,1,55,0,1
4,118.72,0,57,6,0
10,4.34,0,59,16,0
4,88.5,0,70,7,0
11,1010.77,1,69,23,1
11,1101.74,1,41,23,1
5,24.22,0,81,18,0
2,63.08,0,35,0,0
11,1078.51,0,76,23,1
6,80.54,1,36,16,0
5,87.7,0,68,21,0
12,845.28,1,24,23,1
4,287.2,1,49,2,1
12,900.4,1,48,16,1
7,6.93,0,39,17,0
0,465.34,0,43,1,1
10,69.29,1,29,18,0
6,4.78,1,60,14,0
3,50.98,1,36,3,0
10,59.68,1,91,20,0
4,323.89,0,41,5,1
10,21.48,0,27,13,0
8,85.12,1,29,3,0
4,308.46,1,56,7,1
11,972.69,0,24,22,1
12,8.44,0,60,1,0
4,117.29,0,50,3,0
4,335.84,1,40,3,1
8,866.99,1,56,22,1
1,132.42,0,54,23,1
6,44.1,1,40,23,0
5,17.79,1,46,15,0
12,857.01,1,60,13,1
12,6.59,1,35,21,0
5,19.11,0,33,23,1
12,875.38,1,44,22,1
11,997.77,1,63,14,1
11,3.36,1,94,3,0
9,8.45,0,25,23,1
11,1128.26,1,28,23,1
4,362.92,1,80,16,1
3,53.79,1,50,8,0
1,38.55,0,68,20,0
4,77.58,0,53,4,0
4,292.23,1,39,23,1
12,1.26,0,45,23,0
0,15.4,0,77,7,0
7,51.33,0,67,16,0
12,69.91,0,44,19,0
2,70.6,1,35,5,0
4,75.61,1,38,5,0
1,56.36,0,25,14,0
11,9.64,1,29,21,0
6,103.25,1,34,21,0
5,22.39,0,38,22,0
11,902.95,1,54,23,1
10,17.76,0,45,23,1
4,327.34,1,62,2,1
11,948.82,0,22,23,1
7,172.17,0,50,21,0
10,88.65,1,59,15,0
11,1093.28,1,32,19,1
0,458.41,1,48,22,1
0,508.52,0,41,0,1
2,75.7,0,40,4,0
10,130.21,0,47,16,0
7,16.03,1,44,15,0
2,57.48,1,22,10,0
5,55.95,0,31,23,0
6,17.07,0,92,23,0
0,74.16,1,40,17,0
11,931.82,1,28,23,1
11,2.19,0,62,9,0
2,48.91,0,68,9,0
9,4.68,0,27,13,0
2,13.19,1,29,2,1
9,807.09,0,32,0,1
2,46.88,1,56,11,0
6,6.84,1,43,15,0
11,26.85,1,89,11,0
5,59.14,0,23,12,0
2,40.42,1,55,6,0
4,371.7,0,29,2,1
11,966.67,1,53,23,1
2,84.83,1,78,0,0
2,57.4,0,64,3,0
9,662.94,0,39,7,1
5,11.59,1,56,18,0
4,264.75,0,54,2,1
8,760.67,1,55,22,1
11,974.94,0,54,12,1
12,7.73,0,37,15,0
10,87.16,0,71,12,0
11,1107.33,0,40,2,1
12,332.95,0,45,20,0
12,4.31,1,27,23,0
1,86.68,0,70,4,0
13,1.57,1,58,17,0
4,327.89,1,27,4,1
4,68.5,0,54,5,0
1,3.05,0,50,12,0
2,22.1,1,60,2,1
4,297.4,0,26,3,1
4,338.44,1,55,23,1
5,124.05,0,36,18,0
11,912.37,0,61,23,1
12,1009.36,0,36,22,1
13,9.38,0,30,23,1
8,623.43,1,21,0,1
3,11.15,1,59,6,1
8,1039.88,1,56,22,1
11,5.4,0,60,6,0
8,802.24,1,38,23,1
7,22.44,0,64,22,1
11,97.43,1,47,1,0
4,394.49,0,45,0,1
13,5.51,0,88,17,0
13,2.77,1,55,23,1
12,2.06,1,64,10,0
2,20.25,0,67,2,1
2,82.54,0,40,6,0
3,110.51,0,61,0,0
13,8.23,0,25,18,0
13,1743.09,1,89,22,0
12,838.3,1,36,18,1
11,991.1,1,36,22,1
1,108.74,0,31,16,1
7,71.7,0,41,17,0
4,220.66,0,38,5,0
6,212.42,0,41,22,1
10,76.01,1,78,19,0
10,18.83,0,45,23,1
4,265.68,1,52,1,1
2,20.29,0,80,1,1
5,66.53,0,41,16,0
4,298.13,1,53,3,1
2,20.63,1,62,3,1
11,843.65,1,44,23,1
12,34.3,0,91,2,0
7,70.53,0,45,16,0
0,32.11,0,70,5,0
7,5.66,1,55,23,1
10,24.17,0,48,22,1
12,930.99,1,89,22,1
6,106.52,1,67,19,0
4,104.48,1,48,3,0
11,898.97,0,72,23,1
10,10.87,0,83,23,0
11,952.03,1,39,21,1
2,5.62,0,61,2,1
11,1145.83,1,71,22,1
6,73.27,1,34,19,0
0,164.26,1,49,17,0
11,1024.84,1,47,23,1
12,233.82,1,26,21,0
2,69.25,1,52,2,0
4,64.2,0,95,4,0
12,740.2,0,51,3,1
12,4.05,0,43,13,0
11,887.07,0,21,22,1
13,6.69,0,55,14,0
12,750.68,0,56,23,1
8,762.14,0,60,23,1
12,951.91,1,61,23,1
12,13.94,0,86,2,0
2,7.28,1,76,0,1
2,19.87,0,72,2,1
11,998.42,1,40,22,1
11,9.85,1,43,17,0
9,2.49,1,61,0,0
10,5.63,0,58,13,0
12,4.11,0,38,16,0
11,7.4,1,43,20,0
6,36.93,0,82,17,0
0,14.19,0,75,6,0
5,10.94,1,66,13,0
4,224.13,0,36,5,0
8,4.72,1,29,10,0
0,47.34,0,65,1,0
11,1153.43,1,90,23,1
5,201.73,0,64,15,0
10,26.97,0,51,14,0
4,86.55,1,44,2,0
4,379.73,0,48,7,1
7,20.53,0,48,23,1
1,14.31,1,50,18,0
7,2.38,0,69,23,0
4,315.1,1,52,0,1
4,306.7,1,34,1,1
4,350.75,1,54,2,1
10,47.23,0,61,23,1
11,1047.43,0,74,23,1
6,56.14,0,42,16,0
4,321.37,1,31,1,1
5,8.22,0,28,13,0
11,895.19,1,27,22,1
2,68.36,1,89,5,0
5,70.9,1,44,16,0
11,1152.49,1,36,22,1
2,11.02,1,55,9,1
2,58.96,1,50,9,0
10,21.67,1,60,14,0
5,62.33,0,48,17,0
4,366.56,0,45,0,1
7,19.68,0,29,23,1
6,46.76,1,50,15,0
11,8.66,0,66,4,0
4,324.16,0,68,0,1
2,7.58,1,67,1,1
4,298.4,1,33,5,1
11,1041.39,0,35,9,1
4,333.39,1,66,3,1
12,7.08,1,63,3,0
8,675.57,1,60,23,1
4,125.83,0,68,11,0
9,2.94,0,49,13,0
7,20.54,1,21,23,1
8,1.59,0,50,10,0
4,304.93,1,36,1,1
4,280.58,1,61,0,1
4,293.71,1,48,0,1
6,67.21,1,32,18,0
4,310.89,0,59,2,1
6,245.73,0,48,22,1
8,105.67,1,38,10,0
1,16.53,0,56,15,0
4,333.34,0,68,2,1
2,11.03,0,22,3,1
2,6.99,1,38,1,1
5,40.02,1,28,12,0
9,8.66,1,32,22,1
0,422.35,1,48,23,1
0,542.43,0,45,2,1
12,797.46,1,24,22,1
11,179.88,0,45,19,0
8,3.61,0,32,10,0
4,316.57,0,62,0,1
7,98.16,0,52,19,0
4,311.17,1,32,0,1
2,78.2,0,50,4,0
9,7.52,0,29,2,1
2,20.2,1,67,0,1
6,256.18,1,43,22,0
11,1074.66,1,32,13,1
11,959.75,1,93,23,1
11,1108.11,1,73,23,1
2,8.97,0,25,2,1
4,148.92,1,55,6,0
2,10.59,0,48,1,1
11,8.43,0,38,18,0
13,3.73,0,37,19,0
12,732.81,1,31,23,1
8,779.79,1,32,1,1
5,21.88,0,33,23,1
12,6.31,1,28,18,0
6,243.17,0,50,22,1
4,33.51,1,43,11,0
2,13.81,1,47,1,1
11,131.63,0,28,21,0
2,9.38,1,60,11,1
7,6.36,1,56,16,0
8,659.64,1,41,1,1
4,319.85,0,57,23,1
4,132.06,0,51,6,0
0,495.05,0,22,23,1
10,22.46,0,28,23,1
11,860.8,1,66,22,1
0,68.59,1,51,13,0
8,765.07,1,41,22,1
7,57.99,1,48,18,0
6,83.13,1,31,22,0
5,73.91,1,40,13,0
11,1044.34,1,35,23,1
1,12.08,0,23,12,0
1,115.37,0,34,23,1
11,1064.07,1,26,23,1
4,115.59,1,64,11,0
2,89.82,1,81,4,0
0,10.35,1,49,22,0
5,21.53,0,32,22,1
3,15.63,0,54,1,1
12,777.95,0,40,2,1
0,79.66,1,48,14,0
1,14.06,0,27,13,0
4,190.2,0,51,2,0
6,72.79,1,36,15,0
8,846.07,1,66,22,1
10,18.81,0,32,22,1
8,836.44,1,48,23,1
8,3.36,0,57,4,0
3,10.12,0,60,1,1
10,5.9,1,47,14,0
8,750.26,1,52,22,1
7,53.22,0,62,23,0
8,828.73,1,49,22,1
7,1.5,0,39,22,0
7,5.89,1,29,14,0
2,66.72,1,22,7,0
10,73.46,1,40,22,0
0,44.07,1,74,3,0
7,50.25,1,40,14,0
13,2.61,0,55,13,0
8,738.74,0,59,12,1
10,13.42,0,46,23,0
11,989.45,1,54,22,1
8,813.21,1,49,3,1
8,709.07,1,29,2,1
8,650.86,0,76,23,1
13,5.12,0,72,22,0
13,7.46,0,52,22,1
13,3.5,1,56,18,0
11,1061.31,1,38,22,1
2,48.73,1,21,0,0
8,768.15,1,83,18,1
10,6.17,1,76,21,0
12,900.08,1,48,16,1
2,39.61,0,34,0,0
4,289.02,1,74,22,1
8,681.11,1,56,22,1
8,739.44,0,51,1,1
4,277.9,1,59,22,1
2,91.96,1,30,2,0
3,24.88,0,50,7,0
10,34.98,0,74,16,0
5,8.0,0,31,21,0
6,266.59,1,82,23,1
7,71.02,0,37,21,0
7,189.22,0,30,12,0
4,288.35,1,33,0,1
2,7.66,1,57,3,1
9,6.61,1,52,0,0
4,113.75,0,50,8,0
11,752.02,1,20,22,1
4,59.7,1,38,2,0
1,40.24,0,50,14,0
8,2.08,0,96,9,0
11,898.59,1,44,22,1
2,9.67,1,43,0,1
4,287.86,0,62,0,1
12,5.37,1,27,16,0
5,92.38,0,34,17,0
2,9.54,0,32,11,1
7,119.21,1,68,17,0
4,193.12,0,38,8,0
12,968.56,0,60,22,1
11,996.5,1,65,17,1
9,31.97,1,31,7,0
4,320.26,1,52,22,1
5,19.86,0,37,23,1
1,15.51,1,19,19,0
4,90.66,1,33,11,0
6,78.48,1,33,14,0
6,3.88,1,66,15,0
7,31.54,0,23,15,0
3,33.63,0,32,8,0
3,54.13,0,33,11,0
12,931.63,1,57,18,1
0,78.05,1,31,16,0
6,71.06,1,71,22,0
8,770.8,0,46,0,1
8,816.43,0,57,22,1
12,659.61,0,45,1,1
12,1.9,0,33,23,0
12,748.35,0,61,23,1
4,309.33,1,80,1,1
1,65.89,0,68,16,0
3,85.49,0,43,3,0
8,853.27,1,67,22,1
7,36.35,0,37,16,0
12,938.71,0,77,22,1
4,335.98,0,34,1,1
13,10.99,1,21,18,1
2,21.9,1,77,1,1
5,52.57,0,32,18,0
10,31.89,0,90,16,0
8,806.03,1,58,23,1
8,905.0,0,56,19,1
9,49.76,0,61,22,1
9,8.24,0,52,19,0
11,6.58,0,28,20,0
12,9.94,0,34,14,0
12,8.72,0,53,3,0
12,9.03,0,71,0,0
6,46.74,1,45,16,0
8,794.37,1,39,17,1
2,17.91,0,72,2,1
0,553.24,0,59,23,1
4,126.38,0,32,9,0
7,67.45,0,47,14,0
13,9.82,0,73,23,1
11,829.91,0,50,3,1
4,145.08,0,52,0,0
2,57.46,0,87,7,0
5,11.77,1,80,17,0
7,124.03,1,56,17,0
4,304.86,1,52,23,1
2,68.79,0,41,2,0
7,109.7,1,86,12,0
1,59.73,1,36,17,0
7,59.09,1,29,15,0
4,115.62,1,29,5,0
4,286.83,1,31,10,1
6,262.82,0,38,23,1
6,5.94,1,62,12,0
11,860.69,1,24,23,1
11,910.65,1,85,23,1
6,216.01,0,34,13,1
2,13.62,0,45,1,1
1,95.47,0,51,23,0
8,78.83,0,32,10,0
11,4.93,1,49,21,0
6,32.61,0,68,19,0
0,25.98,1,50,23,0
6,36.16,1,55,19,0
6,53.01,1,80,15,0
11,1031.9,1,70,23,1
1,7.4,0,68,23,0
7,46.53,0,83,22,0
12,914.68,0,69,23,1
7,39.0,1,51,19,0
4,289.11,1,46,3,1
0,123.35,0,30,15,0
13,9.68,1,32,23,1
10,16.25,0,72,19,0
6,65.0,0,41,20,0
8,822.15,0,51,2,1
4,299.33,1,48,1,1
4,378.56,0,49,1,1
7,21.55,1,67,18,1
5,17.35,0,50,23,1
11,1062.26,1,40,23,1
9,7.36,0,44,21,0
4,283.15,1,52,0,1
12,84.22,1,65,9,0
9,34.72,0,24,23,0
1,121.62,0,45,22,1
0,231.39,0,36,16,0
5,21.79,0,36,22,1
9,774.77,0,42,11,1
11,1115.73,0,32,0,1
13,7.18,1,79,18,0
0,13.8,0,37,18,0
11,993.05,0,51,0,1
12,2.35,1,55,2,0
12,1051.0,0,56,18,1
10,6.63,0,36,17,0
2,67.92,1,60,10,0
8,687.35,1,59,23,1
2,13.62,1,41,2,1
4,284.65,1,32,1,1
13,8.97,0,62,23,0
11,7.21,1,46,17,0
4,118.73,1,57,3,0
0,2.01,1,89,2,0
8,229.12,0,25,13,0
8,733.72,0,62,23,1
8,887.89,0,60,13,1
4,188.14,0,51,6,0
7,5.41,1,67,15,0
7,131.91,0,52,12,0
0,54.27,1,59,10,0
5,38.84,0,32,21,0
4,354.08,0,44,3,1
12,938.12,0,79,23,1
8,741.78,0,26,23,1
2,88.89,0,37,7,0
4,144.6,0,69,2,0
2,34.5,0,31,1,0
11,1034.07,0,93,23,1
4,333.56,0,95,8,1
6,129.01,0,67,14,0
4,333.49,0,53,23,1
0,385.22,0,45,9,1
12,18.05,0,93,9,0
4,337.77,0,71,23,1
4,81.86,1,36,1,0
1,65.13,0,41,21,0
11,896.32,1,29,14,1
3,15.46,1,55,0,1
4,117.26,1,29,7,0
7,20.26,0,49,15,0
11,3.81,1,65,8,0
4,104.31,0,53,9,0
9,2.68,0,21,21,0
10,20.53,0,34,17,0
7,22.34,0,30,22,1
7,102.13,1,52,19,0
11,108.67,1,40,4,0
3,11.83,1,25,0,1
4,303.35,1,36,1,1
1,8.57,0,52,16,0
4,329.17,0,37,0,1
4,324.74,1,95,6,1
9,20.48,0,51,10,0
12,138.53,0,25,12,0
7,19.75,1,39,16,0
11,1036.09,0,61,18,1
12,2.23,0,34,15,0
12,1.96,0,48,13,0
4,60.61,1,33,2,0
4,296.82,1,31,0,1
11,4.41,0,40,17,0
12,779.33,1,53,13,1
4,301.63,1,31,2,1
12,890.94,1,72,17,1
10,21.06,0,37,23,1
2,65.07,0,85,2,0
11,924.81,1,74,22,1
4,280.47,1,47,2,1
4,365.86,0,46,2,1
5,6.43,0,65,14,0
12,1.53,1,35,16,0
4,306.85,1,56,22,1
7,2.87,0,69,20,0
1,32.3,1,53,2,0
12,149.27,1,52,0,0
11,927.78,1,57,23,1
12,828.82,0,42,23,1
3,13.13,0,65,2,1
4,48.81,0,24,20,0
1,136.55,0,49,22,1
8,844.8,1,55,23,1
8,685.26,1,38,1,1
11,900.77,0,63,23,1
11,799.88,0,25,23,1
7,128.2,1,47,16,0
6,79.54,0,54,21,0
8,772.98,1,67,18,1
9,721.52,0,49,0,1
3,23.3,0,25,3,0
8,759.5,0,36,3,1
4,287.18,1,38,2,1
11,1148.36,1,58,15,1
10,115.61,1,32,20,0
13,4.14,0,83,19,0
5,51.41,0,28,20,0
11,1134.02,0,80,14,1
10,56.05,0,71,21,0
0,60.8,0,69,13,0
0,158.26,1,36,21,0
5,36.78,1,44,16,0
12,2.54,0,86,3,0
5,117.44,1,38,16,0
8,753.36,1,88,23,1
2,83.86,0,61,11,0
11,1050.15,0,51,3,1
11,217.04,0,29,17,0
13,7.6,1,62,23,0
1,32.15,1,38,13,0
13,7.88,0,50,12,1
4,302.68,1,28,5,1
3,48.53,0,51,1,0
8,839.47,1,55,22,1
4,343.31,0,64,0,1
8,38.38,0,47,10,0
6,182.62,1,42,23,1
0,21.98,1,52,20,0
8,788.73,0,65,22,1
9,1.63,0,55,6,0
4,368.96,0,77,3,1
10,15.21,1,63,23,0
12,2.6,0,43,14,0
3,51.3,1,47,11,0
4,290.46,1,58,2,1
8,820.01,1,49,22,1
4,194.85,0,41,5,0
12,902.11,1,55,23,1
13,9.23,1,33,19,1
1,43.66,1,64,6,0
10,61.08,1,83,20,0
9,7.76,0,56,22,1
1,19.12,0,37,19,0
11,2.42,0,52,15,0
4,310.79,1,29,1,1
1,60.27,1,23,21,0
11,1058.67,1,28,22,1
6,39.3,1,77,14,0
8,783.61,1,47,22,1
11,1056.99,0,27,23,1
4,107.78,0,51,6,0
6,25.37,0,54,16,0
0,43.67,1,66,6,0
9,48.68,0,57,22,1
10,125.68,1,67,22,0
1,8.09,0,70,20,0
12,881.58,0,23,22,1
11,856.21,0,92,23,1
8,834.52,1,65,22,1
8,796.22,1,53,23,1
12,1011.73,1,56,23,1
11,1006.38,0,23,22,1
8,15.45,0,35,1,0
11,1075.51,0,32,11,1
6,31.48,0,30,20,0
3,10.87,0,53,7,1
4,76.51,0,48,11,0
2,9.55,1,66,3,1
12,24.43,0,32,21,0
12,766.4,1,44,22,1
9,6.83,1,76,0,0
2,15.63,0,62,3,1
5,80.68,1,38,15,0
10,20.43,0,34,22,1
7,62.6,0,64,23,0
11,865.63,1,57,23,1
8,616.23,1,54,23,1
9,8.66,0,30,11,0
12,35.72,0,30,16,0
11,867.23,0,77,16,1
8,890.81,0,27,23,1
4,349.06,1,80,4,1
1,118.06,0,35,22,1
7,52.22,0,50,23,0
12,747.46,0,50,5,1
2,13.63,0,46,2,1
2,11.84,1,93,1,1
0,388.02,1,65,23,1
12,1.81,0,38,23,0
11,997.56,1,32,19,1
12,9.45,0,38,12,0
12,146.52,0,39,13,0
12,6.44,1,57,11,0
0,29.91,1,73,8,0
4,320.82,1,66,22,1
11,873.29,0,23,23,1
4,89.55,0,54,4,0
13,2.28,1,77,17,0
6,80.1,1,40,23,0
11,344.88,1,66,10,0
1,131.09,0,45,2,1
0,576.18,0,28,1,1
6,27.19,1,50,20,0
6,5.97,0,49,23,0
4,326.18,0,90,23,1
2,67.53,0,23,6,0
6,64.58,1,55,21,0
1,235.63,1,42,18,0
8,147.77,0,22,20,0
7,7.04,1,66,22,1
11,995.63,0,55,22,1
0,77.02,0,30,22,0
12,1.75,0,35,12,0
1,129.74,0,18,13,0
8,687.1,1,35,3,1
13,6.84,0,60,14,0
2,8.75,1,28,1,1
1,22.84,0,86,16,0
12,959.44,0,54,22,1
11,938.55,1,24,22,1
4,329.56,1,37,11,1
4,109.84,1,56,9,0
4,298.19,0,55,0,1
4,319.27,1,49,14,1
11,11.72,1,52,2,0
9,8.67,0,29,0,1
11,52.67,0,51,18,0
11,46.77,0,55,3,0
5,7.15,0,23,20,0
11,966.41,1,28,23,1
11,96.3,1,42,4,0
6,261.36,0,49,15,1
6,177.41,1,32,23,1
4,338.13,1,29,3,1
2,67.59,0,42,11,0
11,997.13,1,32,22,1
2,82.11,1,49,8,0
13,11.01,1,56,22,1
11,5.56,0,34,15,0
10,20.12,1,42,13,1
5,21.84,0,34,22,1
9,316.62,1,56,7,0
11,7.95,0,50,12,0
2,65.68,1,56,0,0
10,124.1,0,44,19,0
0,156.28,0,37,13,0
6,49.24,1,65,15,0
8,925.43,1,42,20,1
4,96.38,0,76,3,0
2,11.98,1,47,3,1
6,73.24,1,45,19,0
11,912.32,0,63,23,1
4,306.93,1,24,5,1
4,325.16,0,35,1,1
6,77.0,1,31,13,0
11,1030.92,1,29,22,1
11,970.38,0,82,23,1
12,858.59,1,32,23,1
1,27.55,1,62,13,0
1,124.14,1,29,16,0
13,505.27,1,36,22,0
12,854.47,0,65,22,1
8,683.67,1,66,22,1
6,59.97,0,30,23,0
2,8.47,1,55,4,1
11,791.91,1,53,23,1
4,303.68,1,52,2,1
9,9.43,0,56,19,1
12,954.05,1,70,22,1
11,943.12,1,20,22,1
4,102.17,1,29,9,0
3,15.03,0,77,3,1
4,334.1,0,49,2,1
11,786.02,0,34,1,1
11,754.83,1,31,23,1
11,23.1,0,37,14,0
11,94.74,1,44,7,0
0,422.28,0,32,23,1
4,324.1,1,25,2,1
13,7.76,0,50,17,0
7,115.94,0,86,21,0
11,1153.68,1,39,23,1
5,69.6,0,61,15,0
12,799.05,0,80,21,1
10,125.71,1,67,16,0
6,20.67,1,80,16,0
0,1.06,1,50,17,0
4,321.38,1,64,10,1
8,752.3,1,77,23,1
2,52.21,0,35,2,0
4,97.75,0,59,0,0
11,1238.3,1,32,22,1
1,69.05,0,62,14,0
6,50.04,0,51,21,0
10,16.49,0,30,23,1
4,289.91,1,30,9,1
